ROWID,Country,State lgd code,State,Yearcode,Year,Crime head special & local laws (sll) category,Crime head special & local laws (sll) sub-category,Incidence of special & local laws (sll) crimes,Victims of special & local laws (sll) crimes,Special & local laws (sll) crime rate
7058,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,Noise Pollution Acts,0,,0
7059,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,The Air & The Water Prevention & Control of Pollution Act,1,,0
7060,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",251,,0.4
7061,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Environmental Protection Act, 1986",0,,0
7062,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",107,,0.2
7063,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The National Green Tribunal Act, 2010",0,,0
7064,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Environment & Pollution - Related Acts,"The Wildlife Protection Act, 1972",41,,0.1
7065,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,Finance & Economic Acts (Total),2325,,3.6
7066,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"Prevention of Corruption Act, 1988",1,,0
7067,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
7068,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Chit Funds Acts, 1982",14,,0
7069,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",11,,0
7070,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",2299,,3.5
7071,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
7072,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",263,,0.4
7073,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",258,,0.4
7074,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",2,,0
7075,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",3,,0
7076,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),108,,0.2
7077,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
7078,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",0,,0
7079,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Passport Act, 1967",18,,0
7080,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",90,,0.1
7081,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),5929,5938,9.1
7082,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",151,153,0.2
7083,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",5777,5784,8.8
7084,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",1,1,0
7085,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total),8685,,13.3
7086,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),0,,0
7087,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",7655,,11.7
7088,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|a) Possession of drugs for Personal use/Consumption",517,,0.8
7089,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|b) Possession of drugs for Trafficking",513,,0.8
7090,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|The NDPS Act, 1985 (Total)",1030,,1.6
7091,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,Offences against State - Related Acts (Total),106,,0.161955691367456
7092,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Official Secrets Act, 1923",1,,0
7093,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",104,0,0.2
7094,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",1,,0
7095,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,City/Town Police Acts,2,,0
7096,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,937,,1.4
7097,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,1,,0
7098,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,13,,0
7099,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),13065,23,20
7100,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Other State Local Acts,871,,1.3
7101,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",5,,0
7102,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|a) Against SC,4,4,0
7103,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|b) Against ST,0,0,0
7104,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|c) Against others,17,19,0
7105,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act|The Bonded Labour System Abolition Act, 1976 (Total)",21,23,0
7106,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",23,,0
7107,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Gambling Act,11616,,17.7
7108,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",0,,0
7109,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",8,,0
7110,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",505,,0.8
7111,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
7112,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Other SLL Crimes,Other SLL Crimes,742,0,1.13368983957219
7113,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,Railways – Related Acts (Total),7,,0
7114,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,"The Indian Railways Act, 1989",7,,0
7115,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
7116,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),119,139,0.808423913043478
7117,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",3,4,0.0286532951289398
7118,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",1,1,0.0235294117647059
7119,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",19,25,0.447058823529412
7120,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",96,109,0.916905444126074
7121,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),2,,0
7122,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
7123,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",1,,0
7124,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Indian Telegraph Act, 1988",1,,0
7125,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
7126,India,29,Karnataka,2018,"Calendar Year (Jan - Dec), 2018",Total Cognizable SLL Crimes,Total Cognizable SLL Crimes,36882,10357,56.4
7127,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,Arms/Explosive - Related Acts (Total)_,205,,0.3
7128,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",20,,0
7129,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",73,,0.1
7130,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_Fire Arms",93,,0.1
7131,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_Other Arms",60,,0.1
7132,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",153,,0.2
7133,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Explosives Act, 1984_",23,,0
7134,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Explosive Substances Act, 1884 & 1908_",29,,0
7135,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,Children Related – Acts (Total),2401,2500,12.3
7136,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Child Labour Prohibition & Regulation Act, 1986",83,113,0.4
7137,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",47,60,0.2
7138,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
7139,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Pre-Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
7140,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Prohibition of Child Marriage Act, 2006",111,111,0.6
7141,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Protection of Children from Sexual Offences Act, 2012",2160,2216,11
7142,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,Crime Against Women – Related Acts (Total),1992,2167,6.1
7143,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Dowry Prohibition Act, 1961",1745,1764,5.4
7144,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Immoral Traffic Prevention Act, 1956",246,402,0.8
7145,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
7146,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Protection of Women from Domestic Violence Act, 2005",1,1,0
7147,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,Environment & Pollution– Related Acts (Total),549,,0.8
7148,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,Noise Pollution Acts,24,,0
7149,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,The Air & The Water Prevention & Control of Pollution Act,0,,0
7150,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",359,,0.5
7151,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Environmental Protection Act, 1986",0,,0
7152,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",136,,0.2
7153,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The National Green Tribunal Act, 2010",0,,0
7154,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Wildlife Protection Act, 1972",30,,0
7155,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,Finance & Economic Acts (Total),658,,1
7156,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"Prevention of Corruption Act, 1988",1,,0
7157,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
7158,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Chit Funds Acts, 1982",13,,0
7159,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",25,,0
7160,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",619,,0.9
7161,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
7162,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",331,,0.5
7163,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",329,,0.5
7164,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",1,,0
7165,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",1,,0
7166,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),105,,0.2
7167,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
7168,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",0,,0
7169,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Passport Act, 1967",50,,0.1
7170,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",55,,0.1
7171,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),12157,12296,18.4
7172,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",149,149,0.2
7173,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",12007,12146,18.2
7174,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",1,1,0
7175,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,9790,,14.8
7176,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),0,,0
7177,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",8138,,12.3
7178,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",1043,,1.6
7179,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",609,,0.9
7180,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",1652,,2.5
7181,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,Offences against State - Related Acts (Total),193,,0.3
7182,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Official Secrets Act, 1923",0,,0
7183,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",186,0,0.3
7184,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",7,,0
7185,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,City/Town Police Acts,1,,0
7186,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,320,,0.5
7187,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,1,,0
7188,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,9,,0
7189,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),14686,130,22.3
7190,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other State Local Acts,1294,,2
7191,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",11,,0
7192,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_a) Against SC,3,60,0
7193,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
7194,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_c) Against others,7,70,0
7195,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",10,130,0
7196,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",14,,0
7197,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Gambling Act,12771,,19.4
7198,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",0,,0
7199,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",6,,0
7200,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",249,,0.4
7201,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
7202,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Other SLL Crimes,,352,0,0.5
7204,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Indian Railways Act, 1989",4,,0
7205,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
7206,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),98,106,0.7
7207,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",4,4,0
7208,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0,0,0
7209,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",11,11,0.3
7210,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",83,91,0.8
7211,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph,"The Indian Telegraph Act, 1988",0,,0
7212,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),0,,0
7213,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
7214,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0,,0
7215,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
7216,India,29,Karnataka,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable SLL Crimes,,43526,17199,66
7217,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,Arms/Explosive ‐ Related Acts (Total)_,260,,0.4
7218,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",37,,0.1
7219,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",88,,0.1
7220,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Fire Arms",125,,0.2
7221,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Other Arms",37,,0.1
7222,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",162,,0.2
7223,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosives Act, 1984_",43,,0.1
7224,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosive Substances Act, 1884 & 1908_",55,,0.1
7225,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,Children Related – Acts (Total),2383,2464,12.3
7226,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Child Labour Prohibition & Regulation Act, 1986",54,74,0.3
7227,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",41,46,0.2
7228,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
7229,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Pre‐Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
7230,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Prohibition of Child Marriage Act, 2006",184,185,1
7231,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Protection of Children from Sexual Offences Act, 2012",2104,2159,10.9
7232,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,Crime Against Women – Related Acts (Total),1706,1921,5.2
7233,India,29,Karnataka,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Dowry Prohibition Act, 1961",1511,1548,4.6
